B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_BODY_att,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_DISTANCE_att,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_losses,R_age,Winner
3.865979066926739,2.7842393394597567,3.6676598076952076,2.0149030205422647,0.6931471805599453,2.718928319249393,2.691243082785829,3.7270103308227003,2.7488721956224653,4.33729074083249,3.4011973816621555,4.081765780015241,3.4519697070355786,3.044522437723423,2.7428541232969024,4.188707323670386,4.21582445975981,3.471942189833665,0.0,3.8066624897703196,Blue
4.351889540253643,3.8149612925850147,4.182050142641207,3.5263605246161616,2.1400661634962708,4.096425728425925,3.4299467949481413,3.8892660183055296,3.1570004211501135,5.3612921657094255,4.564348191467836,5.099866427824199,4.219507705176107,2.9444389791664403,2.4849066497880004,5.332718793265369,5.181783550292085,4.330733340286331,0.0,3.8066624897703196,Red
4.427836170705175,3.71965111278069,4.081765780015241,3.062222014822824,2.924504764265623,3.9584293782423017,3.0204248861443626,3.865979066926739,2.6567569067146595,3.992522339601163,2.8341320395732885,3.839620309233773,2.39825032339681,1.7979253170926086,1.6385035712557539,4.123694756541477,3.9020910337814465,2.637661266286463,1.6094379124341003,3.828641396489095,Blue
4.6255853707306835,3.262892710284975,4.545785030091315,3.1009365270035145,2.0987845045229667,4.568733094961395,3.1449601419180326,4.79268655965915,3.7848996090989537,4.220426400693179,3.4793151609261073,4.038655656361512,3.0504571732432377,1.6094379124341003,1.6094379124341003,4.400603020246817,4.185384272902973,3.188416617383492,0.0,3.970291913552122,Blue
4.682748170022335,4.10641537750429,4.567080863820588,3.982809514780374,0.9277965509665997,4.153484089797463,3.166291607137019,4.409237866894136,3.2955700841827973,4.499321269832156,3.362637908175065,4.3521285414812345,3.0243709772706033,1.9796535781112246,1.4267256543263265,4.173575642538321,4.389663415714561,3.1716449911858167,1.791759469228055,3.912023005428146,Red
3.044522437723423,1.6094379124341003,2.995732273553991,1.6094379124341003,0.0,2.9444389791664403,1.6094379124341003,1.6094379124341003,1.0986122886681098,4.460144413937834,3.7612001156935624,4.22683374526818,3.295836866004329,2.6026896854443837,2.4423470353692043,3.9512437185814275,4.051784947803305,3.1354942159291497,1.0986122886681098,3.912023005428146,Red
5.0689042022202315,4.060443010546419,4.844187086458591,3.6888794541139363,2.70805020110221,5.0106352940962555,3.9318256327243257,5.135798437050262,4.204692619390966,4.55650501400681,3.8815637979434374,4.3975308212098465,3.597312260588446,2.5649493574615367,2.4203681286504293,4.429327595291846,4.221344252983408,3.349904087274605,1.0986122886681098,3.912023005428146,Red
5.106886082525919,4.302652038724932,4.873832186195726,3.862845070772956,2.7781882499565183,4.988870195537405,4.144048866969434,4.826272593084044,4.228728049393222,4.541925283652549,3.9679892315511025,4.256858698315612,3.618177053376565,2.698438635122629,2.1782634557406366,4.64607390640047,4.456397938958268,3.836695125059754,2.5649493574615367,4.04305126783455,Draw
3.7856090805724874,3.1463051320333655,3.509678024656225,2.691243082785829,2.1832383353614797,3.190990621378665,2.321161478566981,3.1489896974040343,1.8813716279177422,4.4709242524257,3.092461900012542,4.33278715082548,2.5307161858192946,0.9769153536905899,0.7969439742415889,3.8613873894595665,3.791971774360316,2.121512755600523,1.0986122886681098,3.9512437185814275,Red
3.994754403025611,3.1741399310268092,3.8306773659741937,2.8183982582710754,1.9938496113444324,3.4390148671621117,2.4368974306016398,3.3175892978042336,2.299455199985118,4.993828175779875,4.137164559405029,4.827813612260619,3.8646693090446758,2.8693183486983322,2.3749057545736716,4.832803642575153,4.80964047203668,3.8672871115867546,0.6931471805599453,3.828641396489095,Red
4.208417018481948,3.5414121200604454,3.9548430026110744,3.091042453358316,2.358788189552603,3.926911617921897,2.8622008809294686,3.803880846808443,2.7647455447787554,1.4469189829363254,1.2878542883066382,1.1394342831883648,1.0116009116784799,0.0,0.0,1.0116009116784799,0.8109302162163288,0.4855078157817008,0.6931471805599453,3.9318256327243257,Red
3.695498127292693,2.8322938037615377,3.5021732990021577,2.539384970755741,1.9745149596369767,3.4475043064129802,2.3907676588741382,2.8877641944890837,1.927891643552635,4.9651365821499835,4.155214252046134,4.7933340184062745,3.8052726354812654,2.760800766487739,2.5661505588071707,4.154724055957886,4.686750172980514,3.599023124992075,1.0986122886681098,4.007333185232471,Red
3.9038648177266824,3.0373352130573177,3.751157120663481,2.689122191216691,1.4085067663909743,3.7263991269671934,2.79873321479339,3.995904489408848,2.8877641944890837,4.141148628419903,2.941144083269588,3.9976271427202943,2.6141972922958634,1.8021222562636017,1.3300546427970146,4.6313860281189845,4.010736478364179,2.6545615161512237,0.6931471805599453,3.784189633918261,Red
4.127134385045092,3.58351893845611,3.9464244321454784,3.349904087274605,1.791759469228055,3.4735180432417816,2.6026896854443837,4.007333185232471,3.3232358401924436,4.0971644757551795,3.4223904837934476,3.7287771935169904,2.7465413563258245,2.3542774776563524,2.0406113772524717,3.9810861869432896,3.7736192711300425,2.9630759053672007,0.6931471805599453,3.9512437185814275,Red
3.17086660568184,2.1920026333550675,3.087484996742789,1.962512633340341,0.6327666695710378,2.7548542673000127,1.4687380303309652,3.0828413020255594,2.0901264417798524,1.8350783439468974,1.2347444629926896,1.5178707189086098,0.6694306539426292,0.4260843953109001,0.3629054936893685,2.424526138799093,1.6462518855568167,1.0828639316999704,1.3862943611198906,3.828641396489095,Red
1.3862943611198906,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,1.3862943611198906,1.3862943611198906,4.927819648158333,4.151039905898646,4.827813612260619,3.917010546939185,3.067233948079274,2.803360380906535,4.406909777892628,4.868495526935133,4.09173699881502,0.0,3.8066624897703196,Red
4.380462912697699,3.2676659890376327,4.202825205216171,2.976804263668472,2.327277705584417,4.33729074083249,3.193558016883911,4.200954297280359,3.253277251585533,2.6390573296152584,1.8718021769015913,2.0794415416798357,1.5040773967762742,1.0986122886681098,0.4054651081081644,1.9459101490553132,2.3513752571634776,1.252762968495368,0.6931471805599453,3.871201010907891,Red
2.6390573296152584,2.1972245773362196,2.1972245773362196,1.7047480922384253,1.3862943611198906,2.302585092994046,1.7047480922384253,2.302585092994046,1.7047480922384253,4.07753744390572,2.995732273553991,3.7495040759303713,2.1972245773362196,2.70805020110221,2.2512917986064953,3.8501476017100584,3.7376696182833684,2.3978952727983707,0.6931471805599453,3.912023005428146,Blue
4.157417165677176,3.475816755765701,3.7867608992441077,2.74260258260887,2.4994488352877746,3.9793165171541935,3.1461371071652895,4.212416907876163,3.3874311858980075,3.00400484604017,2.6198129309670777,2.809614457577851,2.3557022845928244,1.2001324317134097,1.1027946112805591,2.624610209005091,2.4713776371148413,1.8059005476669785,1.791759469228055,3.9318256327243257,Blue
4.709530201312334,3.713572066704308,4.418840607796598,3.295836866004329,2.9444389791664403,4.574710978503383,3.5553480614894135,4.787491742782046,4.204692619390966,5.285795445857441,4.153006474870687,5.068289823276561,3.594861164069938,2.9443361778299324,2.310076493500923,4.962055557004243,5.249567606835771,4.086411157593614,1.791759469228055,3.9318256327243257,Blue
4.51085950651685,3.2435684374585723,4.29983317829759,2.9444389791664403,1.6094379124341003,4.394449154672439,2.9477230543676303,3.803880846808443,2.629314148064121,4.403665809777363,3.624340932976365,4.244917420701475,3.2386784521643803,2.3513752571634776,2.3513752571634776,3.6109179126442243,4.123093975508087,3.091042453358316,1.0986122886681098,3.8066624897703196,Red
4.2122433319217825,4.0118683403978626,4.0943445622221,3.2426533847791976,1.8905555170861308,3.2138632830446565,2.1972245773362196,3.666761648860317,2.772588722239781,2.463853240590168,1.8021222562636017,2.1026086009613705,1.1786549963416462,0.9162907318741551,0.9162907318741551,2.5307161858192946,2.063693184711697,1.3705460041517514,1.3862943611198906,4.007333185232471,Red
3.8066624897703196,3.1354942159291497,3.58351893845611,2.6741486494265287,1.9459101490553132,3.4657359027997265,2.70805020110221,3.6635616461296463,2.8903717578961645,3.9330503726202215,2.9041650800285006,3.6826098411003407,2.414797083600974,2.006534770871748,1.5841201044498106,3.8080504150451677,3.7509735839097313,2.4901014666651045,1.0986122886681098,4.060443010546419,Blue
3.248434627109745,2.545531271604435,3.1675825304806504,2.3978952727983707,0.6931471805599453,3.1135153092103742,2.4203681286504293,3.7436043538031827,2.6026896854443837,4.127134385045092,3.1780538303479458,3.69199958145018,2.264363880173848,2.505525936990736,2.211017899468555,4.00960333376701,3.9415818076696905,2.8622008809294686,0.6931471805599453,3.871201010907891,Blue
4.700480365792417,4.00277736869661,4.445588116163626,3.5115454388310208,2.833213344056216,4.442651256490317,3.6375861597263857,4.241326752570746,3.3141860046725258,4.427836170705175,3.676300671907076,4.131158535344817,3.0081547935525483,2.9311937524164198,2.803360380906535,4.42484663185681,4.185859671057874,3.2188758248682006,0.6931471805599453,3.871201010907891,Blue
4.096425728425925,2.9831534913471307,3.912023005428146,2.302585092994046,1.9459101490553132,3.9293716437627593,2.8903717578961645,4.467343869080688,3.3718651162592037,5.238600535689679,4.095385686730511,5.036546675880757,3.6927780945295936,2.86398500272297,1.9592141146816762,4.950752584494879,5.121729341601843,3.872502247265863,1.3862943611198906,3.7376696182833684,Red
4.27460235898308,3.7864952126641453,4.084530940773776,3.5371022574291024,2.2288376327711648,3.4593680145170236,2.583997552432231,3.31191069083539,2.5430772826428685,5.253070681467717,4.464411286855716,5.076793796377131,4.160738760465891,2.594150796325203,2.18023537146833,5.337512770331872,5.176368159403305,4.349115919966328,2.0794415416798357,4.04305126783455,Red
4.028277095064254,2.61247957071691,3.9216638824648262,2.324988501990283,1.7667087195976023,3.9426431374638042,2.4154951639085547,3.7300138998162367,2.986313051637499,3.5212925570769182,2.794801127510865,3.3271695345034686,2.407789346443569,1.6462518855568167,1.5515439340151977,3.7498716554235743,3.377480855044839,2.5745188084776873,1.0986122886681098,3.8501476017100584,Blue
4.806203919237232,4.123900204062211,4.644127943898596,3.8426813007845544,2.5023320665018596,4.432826032700639,3.5242328030624157,4.16577153485201,2.887546590310225,5.07634500412429,4.168601332828593,4.669024879618919,3.452959316220745,3.405355391810819,2.5957210161282904,5.291261280823828,4.986171821917881,4.045788745591139,1.0986122886681098,3.970291913552122,Blue
4.4630304188269685,3.6408702349275757,4.199079882486009,3.130044611161585,2.4423470353692043,4.273187854639731,3.2911964864478267,4.187759006861526,2.917770732084279,4.943816397099119,4.113942920290729,4.598546736796953,3.5086260696763927,3.1343046499803937,2.697315708708063,4.736712296615041,4.767136228296908,3.7720422891237164,1.6094379124341003,3.970291913552122,Blue
4.879643456807699,4.121612219722678,4.731836311590043,3.9196800774874614,2.2120875326863785,4.689380363922543,3.8832414858630058,4.371736753382136,3.5750180952232653,4.446320985379279,3.5499765176875027,4.245813076829419,3.1596564652082297,2.5106150064982073,2.1546649629174235,3.9878259688436466,4.277533798029277,3.334434165502473,1.0986122886681098,3.970291913552122,Draw
2.302585092994046,2.1972245773362196,1.6094379124341003,1.6094379124341003,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.0,0.0,2.4849066497880004,1.8718021769015913,2.4849066497880004,1.8718021769015913,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,3.8501476017100584,Red
4.608290313324335,3.449987545831587,4.458015234615104,3.332204510175204,2.213743206416267,4.543294782270004,3.2865344733420154,4.470209200553974,3.58351893845611,3.730950668034623,2.921143416562918,3.4908095403518424,2.4477671028385437,1.6990500711237875,1.490091154801534,2.853232210946708,3.1556697489644083,2.0190610306909282,0.6931471805599453,3.784189633918261,Blue
4.203292385789957,2.4849066497880004,4.114088546178083,1.8718021769015913,2.4849066497880004,4.189654742026425,2.4849066497880004,4.412798293340635,3.3564614878207637,3.7005300713339118,3.062222014822824,3.40327854786598,2.6457314367029516,1.9938496113444324,1.6759276537029333,3.2050304180461477,3.2865344733420154,2.3424065871807174,1.3862943611198906,3.9318256327243257,Red
4.898772200950862,3.9219733362813143,4.774912960575186,3.6794602321974446,2.327277705584417,4.8283137373023015,3.8259203063747345,4.553876891600541,3.4136199016607125,3.9743686293859133,3.3245856752534984,3.6602650147813005,2.7950254225852644,2.109701668909322,1.7869234741556377,3.5381546327757727,3.69332664297934,2.8883092720550496,2.5649493574615367,4.04305126783455,Blue
5.3230099791384085,4.543294782270004,5.278114659230517,4.465908118654584,2.302585092994046,5.209486152841421,4.31748811353631,5.4638318050256105,4.564348191467836,4.61512051684126,3.979681653901961,4.394449154672439,3.6506582412937387,2.6390573296152584,2.3978952727983707,3.8918202981106265,4.135166556742356,3.258096538021482,0.6931471805599453,3.970291913552122,Red
3.4965075614664802,1.6094379124341003,3.332204510175204,1.3862943611198906,1.791759469228055,3.4011973816621555,1.0986122886681098,3.295836866004329,2.302585092994046,4.812184355372417,4.276666119016055,4.543294782270004,3.9318256327243257,3.044522437723423,2.772588722239781,3.6888794541139363,3.970291913552122,2.833213344056216,0.6931471805599453,3.8501476017100584,Blue
4.565893221252719,3.540053116453776,4.343805421853684,3.107944264160919,1.9980959022258835,3.8580946634025906,3.068052935133617,3.5040547671018634,2.7636819102994314,3.729451417378982,3.044522437723423,3.4773514948885778,2.583997552432231,2.1475632655987393,1.536951221447355,4.219507705176107,3.0844511762664633,1.9459101490553132,0.0,3.7612001156935624,Blue
3.970291913552122,3.0204248861443626,3.713572066704308,2.4423470353692043,1.9459101490553132,3.7256934272366524,2.6026896854443837,3.3843902633457743,2.5649493574615367,4.762173934797756,3.828641396489095,4.574710978503383,3.4339872044851463,2.9444389791664403,2.6390573296152584,5.087596335232384,4.718498871295094,3.7376696182833684,0.0,3.871201010907891,Red
4.9344739331306915,4.0943445622221,4.48863636973214,3.1986731175506815,3.367295829986474,4.590056548178043,3.4657359027997265,4.762173934797756,4.051784947803305,4.640778613455459,3.914519885626733,4.230476736546681,3.1023420086122493,3.2337644373619514,3.0204248861443626,5.032070574816321,4.391357962102766,3.4965075614664802,0.6931471805599453,3.871201010907891,Red
3.295836866004329,2.4849066497880004,3.044522437723423,2.1972245773362196,1.791759469228055,2.9444389791664403,1.9459101490553132,2.8903717578961645,2.302585092994046,4.159371245439173,3.381207236785653,3.7756303805225913,3.0325462466767075,2.321161478566981,2.031432322493475,3.5815639036203066,3.9512437185814275,3.128677556950052,0.0,3.8918202981106265,Red
4.007333185232471,3.453947947047684,3.580040674079785,2.7880929087757464,2.665490586683414,3.5517702401415296,2.847812143477369,3.9488369785508626,3.22386336637924,4.51085950651685,3.8918202981106265,4.353498551059343,3.6309854756950335,2.277267285009756,2.0476928433652555,4.941642422609304,4.340553386467307,3.6309854756950335,1.0986122886681098,3.7612001156935624,Red
3.5553480614894135,2.6390573296152584,3.258096538021482,2.0794415416798357,1.9459101490553132,1.0986122886681098,0.0,2.5649493574615367,1.3862943611198906,3.4011973816621555,2.6026896854443837,2.6741486494265287,1.0986122886681098,2.3978952727983707,2.0149030205422647,3.1986731175506815,2.6026896854443837,1.7047480922384253,0.6931471805599453,3.784189633918261,Red
4.464581851486638,3.642508236931814,4.465908118654584,3.518980417318539,1.3862943611198906,4.436751534363128,3.1780538303479458,3.2188758248682006,1.6094379124341003,3.844814255734696,3.194071675753907,3.2246792647868765,2.6119936898019116,2.2479969027096427,1.7869234741556377,4.143630635154485,3.7376696182833684,2.772588722239781,0.0,3.828641396489095,Red
3.6276687230690396,3.0839148394340836,3.161643878913068,2.339399066116762,2.2740570093795074,3.2526732044514914,2.4991279625110763,3.667560052096342,2.4355303763901066,4.248495242049359,3.4011973816621555,4.069026754237811,3.068052935133617,2.1400661634962708,1.9459101490553132,4.52720864451838,4.051784947803305,3.044522437723423,0.0,3.9512437185814275,Blue
3.4440173788450834,2.9894626605403958,3.2188758248682006,2.6345830492203377,1.7707060600302227,1.8021222562636017,1.0560526742493137,2.1618852108909103,0.7827593392496325,3.6826098411003407,2.5745188084776873,3.4850788656428575,1.9636097261547143,0.5596157879354227,0.4855078157817008,3.446011397451948,3.5938817254916566,2.495269436823547,0.6931471805599453,3.8918202981106265,Red
